Listing URL,Thumbnail URL,Broker Logo URL,Address,Headline,Location,Price,Cap Rate,Building Category,Square Footage
https://www.loopnet.com/Listing/4826-4828-Mission-St-San-Francisco-CA/38478785/,https://images1.loopnet.com/i2/qc38cKsP-9RH_Jbnv-L_hVyPj0Z26Dv_gnmt8acpFKs/115/multifamily-property-for-sale-4826-4828-mission-st-san-francisco-ca-94112.jpg,https://images1.loopnet.com/i2/W5oC_bJ5d2p7F1ds7dZglWeYNcjMGCmAY5zyA3rWLS8/105/image.jpg,4826-4828 Mission St,,"San Francisco, CA 94112","$2,395,500",6.22% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/3700-16th-St-San-Francisco-CA/38477251/,https://images1.loopnet.com/i2/2ckaaxV8myq2TK4p2Ia6vlQj1ZWUKhVuJoAfhRH_h7Q/115/multifamily-property-for-sale-3700-16th-st-san-francisco-ca-94114.jpg,https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png,3700 16th St,Corona Heights,"San Francisco, CA 94114","$3,000,000",5.50% Cap Rate,8 Unit Apartment Building,
https://www.loopnet.com/Listing/483-Joaquin-Ave-San-Leandro-CA/38476511/,https://images1.loopnet.com/i2/30O6VVbOzoi17Zi_pF-tJYfH_WjJnxDecPxbJanR-hg/115/multifamily-property-for-sale-483-joaquin-ave-san-leandro-ca-94577.jpg,https://images1.loopnet.com/i2/pgEJkT0kYSpNct_k-fBk-pwTM6cmHYdCPR3LuzrAWDc/105/image.jpg,483 Joaquin Ave,,"San Leandro, CA 94577","$1,695,000",6.00% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/3464-Champion-St-Oakland-CA/38473608/,https://images1.loopnet.com/i2/RjKTvLcz2185E7CIGO-bbiyLKg6ZIuCD1TXgT5yhhWM/115/multifamily-property-for-sale-3464-champion-st-oakland-ca-94602.jpg,https://images1.loopnet.com/i2/p24pPVoB0rl6J3I5SryZu4b5LmqV37Z242_yCykJBUU/105/image.jpg,3464 Champion St,BACK ON MARKET | 6 UNITS | DIMOND OAKLAND,"Oakland, CA 94602","$999,999",5.96% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/101-24th-Ave-San-Mateo-CA/38458719/,https://images1.loopnet.com/i2/wWhJ5gDWXEAFxnEC6WB58FV9MC7h51RZDvKoGKycuf8/115/multifamily-property-for-sale-101-24th-ave-san-mateo-ca-94403.jpg,https://images1.loopnet.com/i2/FPrDeLksGT1a1b7FU9_0bZe33BIRJyOkCyLKC_p1Xnw/105/image.jpg,101 24th Ave,101 Twenty-Fourth,"San Mateo, CA 94403","$5,760,000",4.17% Cap Rate,12 Unit Apartment Building,
https://www.loopnet.com/Listing/610-616-South-Amphlett-Blvd/38454274/,https://images1.loopnet.com/i2/VTlF4vJDTtGjOo6zKXUmkyzoNRPeQvJOANjP02Qbfpk/115/610-616-south-amphlett-blvd-for-sale-san-mateo-ca.jpg,https://images1.loopnet.com/i2/XljzfyfQGCZaJx0mteNMVUxgfBnA8PUWajRJsv89yT8/105/image.png,610-616 South Amphlett Blvd,,,"$5,200,000",,2 Properties | Mixed Types,
https://www.loopnet.com/Listing/811-W-Grand-Ave-Oakland-CA/38453275/,https://images1.loopnet.com/i2/_nPC62SV4fIT4UX7ABE5Bt-mVwcubCoqrGv1f1yH9vQ/115/multifamily-property-for-sale-811-w-grand-ave-oakland-ca-94607.jpg,https://images1.loopnet.com/i2/RTO6OvEMQFcNHURtS7jp2VVNJR4W6HPlxROsnXl3Nog/105/image.png,811 W Grand Ave,,"Oakland, CA 94607","$955,000",5.20% Cap Rate,2 Unit Apartment Building,
https://www.loopnet.com/Listing/891-Bell-St-Lafayette-CA/38441910/,https://images1.loopnet.com/i2/swbIhQpJP9TVSdJCwJ6n4tLh9hqSq0oLi3pLMeqSD3M/115/multifamily-property-for-sale-891-bell-st-lafayette-ca-94549.jpg,https://images1.loopnet.com/i2/FPrDeLksGT1a1b7FU9_0bZe33BIRJyOkCyLKC_p1Xnw/105/image.jpg,891 Bell St,,"Lafayette, CA 94549","$2,795,000",4.22% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/628-Waverley-St-Palo-Alto-CA/38441348/,https://images1.loopnet.com/i2/ut8cIHYpfwmh9rvaa7MadT8zqtiYd3hfrKTSrf5kHeA/115/multifamily-property-for-sale-628-waverley-st-palo-alto-ca-94301.jpg,https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png,628 Waverley St,,"Palo Alto, CA 94301","$4,295,000",5.87% Cap Rate,14 Unit Apartment Building,
https://www.loopnet.com/Listing/522-526-40th-St-Oakland-CA/38439577/,https://images1.loopnet.com/i2/W_QgQ-VnlObHRNdtPOMozq65wL37rhj6ShsEzZyvWV0/115/multifamily-property-for-sale-522-526-40th-st-oakland-ca-94609.jpg,https://images1.loopnet.com/i2/bTxZej7ePJEJcJfPeWT3MPVqacEBcgqJl6LT67ScDoo/105/image.jpg,522-526 40th St,,"Oakland, CA 94609","$1,650,000",6.79% Cap Rate,8 Unit Apartment Building,
https://www.loopnet.com/Listing/1106-G-St-Sacramento-CA/38438953/,https://images1.loopnet.com/i2/pVQ6B9PP49qKJwy6c5vGvzVV8kv6BZtEC0rm5iu7HqY/115/multifamily-property-for-sale-1106-g-st-sacramento-ca-95814.jpg,https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png,1106 G St,,"Sacramento, CA 95814","$1,099,000",6.33% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/1504-1514-10th-St-Berkeley-CA/38438810/,https://images1.loopnet.com/i2/JYExf0OqpU09as-sUgAgXCRl4N3q5329DAR3ir3oKxc/115/multifamily-property-for-sale-1504-1514-10th-st-berkeley-ca-94710.jpg,https://images1.loopnet.com/i2/6XCagWX9ojv-5JXAf086CR9nk45KOZKjR6FKTDyvyho/105/image.jpg,1504-1514 10th St,,"Berkeley, CA 94710","$2,100,000",5.79% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/Sacramento-Duplex-Portfolio/38435592/,https://images1.loopnet.com/i2/s5FasyMlFySX46C9eUvkC6QXpZlhbj1A1FycDPuFYLg/115/sacramento-duplex-portfolio-multifamily-property-for-sale-sacramento-ca.jpg,https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg,Sacramento Duplex Portfolio,,,"$2,675,000",4.52% Cap Rate,5 Multifamily Properties,
https://www.loopnet.com/Listing/1523-1527-8th-Ave-Oakland-CA/38425135/,https://images1.loopnet.com/i2/xhm7gDoAHdReK_vM1391YEwrB10eq-XXon3LrVs5aME/115/multifamily-property-for-sale-1523-1527-8th-ave-oakland-ca-94606.jpg,https://images1.loopnet.com/i2/qhFSqPk3BDgM_SYiSJVF9A1Q7mJEfj-RdfJsXhnntaI/105/image.png,1523-1527 8th Ave,,"Oakland, CA 94606","$3,250,000",7.62% Cap Rate,20 Unit Apartment Building,
https://www.loopnet.com/Listing/66-68-Moss-St-San-Francisco-CA/38423388/,https://images1.loopnet.com/i2/TgFSAVVxadaoN6u3RLJtZTUzpG35HRMnruwc4bkUPvc/115/multifamily-property-for-sale-66-68-moss-st-san-francisco-ca-94103.jpg,https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg,66-68 Moss St,,"San Francisco, CA 94103","$1,300,000",5.72% Cap Rate,3 Unit Apartment Building,
https://www.loopnet.com/Listing/2421-Carlmont-Dr-Belmont-CA/38423173/,https://images1.loopnet.com/i2/SJiM_SDWl4JSuXHuW-qge96LhsCziowDN1hSa7vHwgE/115/multifamily-property-for-sale-2421-carlmont-dr-belmont-ca-94002.jpg,https://images1.loopnet.com/i2/UH-R_rbKCpA0EV9Qv-JLvM0dv5IWyUzf-dK0C4wV1BE/105/image.jpg,2421 Carlmont Dr,,"Belmont, CA 94002","$8,200,000",4.01% Cap Rate,18 Unit Apartment Building,
https://www.loopnet.com/Listing/23-Ford-St-Watsonville-CA/38423057/,https://images1.loopnet.com/i2/FTB_IH0HRuev0uQVunTNBCKNTDyTrnqANk7ib4071tw/115/multifamily-property-for-sale-23-ford-st-watsonville-ca-95076.jpg,https://images1.loopnet.com/i2/KfWMBv5BSzRJJ92_Xs56uHB5cylxaiOauIlr8n0Adr4/105/image.jpg,23 Ford St,7 Unit Apartment Complex in Watsonville,"Watsonville, CA 95076","$2,295,000",5.91% Cap Rate,7 Unit Apartment Building,
https://www.loopnet.com/Listing/1770-Parkside-Dr-Walnut-Creek-CA/38413237/,https://images1.loopnet.com/i2/i8z0NqI7EPksJdl3OZ6DIY-g9doRTksRsemmY2C5GXo/115/multifamily-property-for-sale-1770-parkside-dr.-walnut-creek-ca-94597.jpg,https://images1.loopnet.com/i2/FGBGpRJilNQKoP6p5atOG8cUXtehiD1p2b7HyLngmaU/105/image.jpg,1770 Parkside Dr.,,"Walnut Creek, CA 94597","$3,395,000",,7 Unit Apartment Building,"5,157 SF"
https://www.loopnet.com/Listing/7111-Marsh-Way-Cotati-CA/38411963/,https://images1.loopnet.com/i2/dibRoopdqKMbMz-9rKkt_hmiP7_vZx4x0V0GZJVktOI/115/multifamily-property-for-sale-7111-marsh-way-cotati-ca-94931.jpg,https://images1.loopnet.com/i2/9A6SwD6--CvmS94G-iDUyGP101yq2NvzSVHm413uUVs/105/image.png,7111 Marsh Way,,"Cotati, CA 94931","$4,500,000",4.00% Cap Rate,20 Unit Apartment Building,
https://www.loopnet.com/Listing/1533-Julia-St-Berkeley-CA/38409443/,https://images1.loopnet.com/i2/lzYTT1nfqGPG71tLxNjPRbkrAWnS2bw4nJxo6CZAM1o/115/multifamily-property-for-sale-1533-julia-st-berkeley-ca-94703.jpg,https://images1.loopnet.com/i2/pgEJkT0kYSpNct_k-fBk-pwTM6cmHYdCPR3LuzrAWDc/105/image.jpg,1533 Julia St,Julia Street Fourplex,"Berkeley, CA 94703","$1,295,000",7.92% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/497-Sebastopol-Ave-Santa-Rosa-CA/38409008/,https://images1.loopnet.com/i2/KfBXPCEbr1fZY1K3DhHSNvVVE0R0nxCNKB2-F2fNhSA/115/multifamily-property-for-sale-497-sebastopol-ave-santa-rosa-ca-95401.jpg,https://images1.loopnet.com/i2/vKpqMUH2G8uVYgj3UE282PcMKXD4079l_cHDZre8Ag0/105/image.jpg,497 Sebastopol Ave,,"Santa Rosa, CA 95401","$1,075,000",5.25% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/2421-Karen-Dr-Santa-Clara-CA/38396416/,https://images1.loopnet.com/i2/WQ5aSf36STnc0lbTefOd9prW0ROSrAEMZCn6yKVEqjA/115/multifamily-property-for-sale-2421-karen-dr-santa-clara-ca-95050.jpg,https://images1.loopnet.com/i2/amdnZxBAsL1Eg8g0Yw00OP2XMDO9ItSwfVcy9nmp33g/105/image.jpg,2421 Karen Dr,,"Santa Clara, CA 95050","$2,068,000",3.44% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/1364-1368-47th-Ave-San-Francisco-CA/38396197/,https://images1.loopnet.com/i2/gwyQ3erhdUH8Qs5ioOz9cH4epwOyws9SomOBmqKgv40/115/multifamily-property-for-sale-1364-1368-47th-ave-san-francisco-ca-94122.jpg,https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg,1364-1368 47th Ave,,"San Francisco, CA 94122","$1,550,000",5.27% Cap Rate,5 Unit Apartment Building,
https://www.loopnet.com/Listing/263-La-Pala-Dr-San-Jose-CA/38395697/,https://images1.loopnet.com/i2/bse0nA_QQyoZ3gRWrKaR2SN__Y8Kayf7o6CxPAFCttA/115/multifamily-property-for-sale-263-la-pala-dr-san-jose-ca-95127.jpg,https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png,263 La Pala Dr,,"San Jose, CA 95127","$1,570,000",4.83% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/2629-Waterloo-Rd-Stockton-CA/38375290/,https://images1.loopnet.com/i2/sQUhm90JswT92LmU0bKdyNiiZgNH7nLGHgCCD0opfqs/115/multifamily-property-for-sale-2629-waterloo-rd-stockton-ca-95205.jpg,https://images1.loopnet.com/i2/nnUNgOnnzgEeNqu_2c8Q0gUJ7ahKMDHcdCvZ2tlFbhs/105/image.jpg,2629 Waterloo Rd,6.CAP/Well Maintained and Located MHP,"Stockton, CA 95205","$3,720,000",6.01% Cap Rate,45 Unit Mobile Home Park,
https://www.loopnet.com/Listing/1815-Woodland-Ave-East-Palo-Alto-CA/38375117/,https://images1.loopnet.com/i2/YIGROk2FhbuS2sZKPjDKeSipMxN1c7D_RMab4YI1UBM/115/multifamily-property-for-sale-1815-woodland-ave-east-palo-alto-ca-94303.jpg,https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png,1815 Woodland Ave,1815-1817 Woodland Ave,"East Palo Alto, CA 94303","$1,060,000",2.26% Cap Rate,2 Unit Apartment Building,
https://www.loopnet.com/Listing/1811-Woodland-Ave-East-Palo-Alto-CA/38375091/,https://images1.loopnet.com/i2/SxAh1eGpnqSP7vcRAvbawOlE3vgeFrY3sztPtfhEItU/115/multifamily-property-for-sale-1811-woodland-ave-east-palo-alto-ca-94303.jpg,https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png,1811 Woodland Ave,1811-1813 Woodland Ave,"East Palo Alto, CA 94303","$1,060,000",3.21% Cap Rate,2 Unit Apartment Building,
https://www.loopnet.com/Listing/1905-N-El-Dorado-St-Stockton-CA/38374675/,https://images1.loopnet.com/i2/Mo6Gb79loHxXqF25Fi2_n3tUX9Lza8eN_9rTRPGdWsU/115/multifamily-property-for-sale-1905-n-el-dorado-st-stockton-ca-95204.jpg,https://images1.loopnet.com/i2/OO2Tj8OK2k-o4CBc-FMXRul_mchp9FJ3WL9T7P7_enw/105/image.jpg,1905 N El Dorado St,,"Stockton, CA 95204","$2,450,000",6.12% Cap Rate,20 Unit Apartment Building,
https://www.loopnet.com/Listing/93-S-2nd-St-Rio-Vista-CA/38373384/,https://images1.loopnet.com/i2/54dAWc3oLauBAhYwy-CWCszlJiBvvPJlFIkLOwNCHsU/115/multifamily-property-for-sale-93-s-2nd-st-rio-vista-ca-94571.jpg,https://images1.loopnet.com/i2/cjoL6YASVLjfjpVwzufVJ623HTNe7OF5TfLwCGPByw8/105/image.jpg,93 S 2nd St,"93 & 45 S 2nd St, Rio Vista","Rio Vista, CA 94571","$4,595,000",4.51% Cap Rate,15 Unit Apartment Building,
https://www.loopnet.com/Listing/500-N-San-Mateo-Dr-San-Mateo-CA/38368508/,https://images1.loopnet.com/i2/Abu4wmsKfBlCynCuyFZ_kcpxHvylUjQnTj5eTGxRlGk/115/multifamily-property-for-sale-500-n-san-mateo-dr-san-mateo-ca-94401.jpg,https://images1.loopnet.com/i2/UH-R_rbKCpA0EV9Qv-JLvM0dv5IWyUzf-dK0C4wV1BE/105/image.jpg,500 N San Mateo Dr,,"San Mateo, CA 94401","$5,100,000",3.82% Cap Rate,13 Unit Apartment Building,
https://www.loopnet.com/Listing/4328-4330-Geary-Blvd-San-Francisco-CA/38359382/,https://images1.loopnet.com/i2/V9auGmZRW7Wkkl6utPXhy091qalwP0IZ0iM0okVFCuY/115/multifamily-property-for-sale-4328-4330-geary-blvd-san-francisco-ca-94118.jpg,https://images1.loopnet.com/i2/s76Hrz5tslw_wvn7AmJmUcLOU_COY_0TXQ4NWVpvRh0/105/image.jpg,4328-4330 Geary Blvd,,"San Francisco, CA 94118","$2,475,000",8.00% Cap Rate,12 Unit Apartment Building,
https://www.loopnet.com/Listing/1424-Wake-Forest-Dr-Davis-CA/38359124/,https://images1.loopnet.com/i2/_hP_S4QKoYsse8k4Zng44sbMaPftwlAVuHkRDOKkURU/115/multifamily-property-for-sale-1424-wake-forest-dr-davis-ca-95616.jpg,https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg,1424 Wake Forest Dr,Oxford Parkside Apartments,"Davis, CA 95616","$15,500,000",5.06% Cap Rate,63 Unit Apartment Building,
https://www.loopnet.com/Listing/1340-Mt-Pisgah-Rd-Walnut-Creek-CA/38357994/,https://images1.loopnet.com/i2/Ak_08FaOdNM0_yRBXH5OwvgXcQ0GDSBAZ7ICV-nI6B4/115/multifamily-property-for-sale-1340-mt-pisgah-rd-walnut-creek-ca-94596.jpg,https://images1.loopnet.com/i2/ujcHlkMJN-iWL5DNSy12F_RyJ9C8R4ahTwFK3mdZMZM/105/image.png,1340 Mt Pisgah Rd,Downtown Walnut Creek | 12 Turnkey Units,"Walnut Creek, CA 94596","$4,200,000",5.20% Cap Rate,12 Unit Apartment Building,
https://www.loopnet.com/Listing/2140-Dutch-Slough-Rd-Oakley-CA/38352977/,https://images1.loopnet.com/i2/PoUMPQ4rNMuzL6KiSNn5aZk8ZSGyTZm-N8bzTuYBc0o/115/multifamily-property-for-sale-2140-dutch-slough-rd-oakley-ca-94561.jpg,https://images1.loopnet.com/i2/pgEJkT0kYSpNct_k-fBk-pwTM6cmHYdCPR3LuzrAWDc/105/image.jpg,2140 Dutch Slough Rd,Dutch Slough Rd Marina & Apartments,"Oakley, CA 94561","$1,695,000",6.50% Cap Rate,9 Unit Apartment Building,
https://www.loopnet.com/Listing/6015-Montecito-Blvd-Santa-Rosa-CA/38342951/,https://images1.loopnet.com/i2/ePrPoLUKrvMgbl2HvsSwGOmoKK1Yt9VsRp9x8g8LSOU/115/multifamily-property-for-sale-6015-montecito-blvd-santa-rosa-ca-95409.jpg,https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg,6015 Montecito Blvd,Bridgewood Apartments,"Santa Rosa, CA 95409","$3,995,000",5.50% Cap Rate,14 Unit Apartment Building,
https://www.loopnet.com/Listing/352-Jill-Cir-Stockton-CA/38341539/,https://images1.loopnet.com/i2/cq4TVsC6UQwcwBV-FWKhxNeQjfuG_FbSHLaP6FPn1NA/115/multifamily-property-for-sale-352-jill-cir-stockton-ca-95210.jpg,https://images1.loopnet.com/i2/jo-yFym7WcSq4GAHdy_A81O3SeUqyEKrohmjbZTmlKs/105/image.jpg,352 Jill Cir,Stockton Duplex- All offers Considered!,"Stockton, CA 95210","$450,000",5.47% Cap Rate,2 Unit Apartment Building,
https://www.loopnet.com/Listing/1409-1411-Victorian-Aly-Sacramento-CA/38341399/,https://images1.loopnet.com/i2/T-nYF7cA1rBMgXKktczwpeTFfQC466nrybBZYwfBoMw/115/multifamily-property-for-sale-1409-1411-victorian-aly-sacramento-ca-95818.jpg,,1409-1411 Victorian Aly,,"Sacramento, CA 95818","$890,000",10.30% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/2004-27th-Ave-Oakland-CA/38330099/,https://images1.loopnet.com/i2/2r3uZg-Csz_ruhev17HZH2FT9DDfUVOmrffrg7NWa04/115/multifamily-property-for-sale-2004-27th-ave-oakland-ca-94601.png,https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png,2004 27th Ave,,"Oakland, CA 94601","$995,000",6.07% Cap Rate,7 Unit Apartment Building,
https://www.loopnet.com/Listing/701-Alamo-Ave-Richmond-CA/38327452/,https://images1.loopnet.com/i2/DSkVhHbAYsgEC0uVjujP6xzKb-zsxbi-JUbgAjul7B8/115/multifamily-property-for-sale-701-alamo-ave-richmond-ca-94801.jpg,https://images1.loopnet.com/i2/y_oIew8EMP6GDndgvWhlLrC3vZdChFMZY9nBxjYfxno/105/image.jpg,701 Alamo Ave,,"Richmond, CA 94801","$950,000",8.27% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/1832-Fruitvale-Ave-Oakland-CA/38326330/,https://images1.loopnet.com/i2/BdAG7uYY1U7j6JaYEzMgORbCFlwEf6_iVupVq75JndM/115/multifamily-property-for-sale-1832-fruitvale-ave-oakland-ca-94601.jpg,https://images1.loopnet.com/i2/p24pPVoB0rl6J3I5SryZu4b5LmqV37Z242_yCykJBUU/105/image.jpg,1832 Fruitvale Ave,JUST LISTED | $125K PER UNIT | 6.79% CAP,"Oakland, CA 94601","$999,999",6.79% Cap Rate,8 Unit Apartment Building,
https://www.loopnet.com/Listing/552-Enos-Way-Livermore-CA/38321858/,https://images1.loopnet.com/i2/CV_yw3hZ45DYoHM9KWD1CG1xRCfu0rSbLRgpLrgTCCE/115/multifamily-property-for-sale-552-enos-way-livermore-ca-94551.jpg,https://images1.loopnet.com/i2/qhFSqPk3BDgM_SYiSJVF9A1Q7mJEfj-RdfJsXhnntaI/105/image.png,552 Enos Way,Pepperwood,"Livermore, CA 94551","$3,350,000",5.39% Cap Rate,12 Unit Apartment Building,
https://www.loopnet.com/Listing/2501-Entrada-Way-Tracy-CA/38310569/,https://images1.loopnet.com/i2/Ol6U57jR-TnnVzwjp6zN1mgYMjT_Te1EdEShQpPGSN0/115/multifamily-property-for-sale-2501-entrada-way-tracy-ca-95376.jpg,,2501 Entrada Way,,"Tracy, CA 95376","$2,490,000",,13 Unit Apartment Building,"6,800 SF"
https://www.loopnet.com/Listing/1730-Bay-Rd-Palo-Alto-CA/38310524/,https://images1.loopnet.com/i2/EB6czn9P-7oVEh1HeRf1wOG7KrLQrc_GNGL_DJX6Og8/115/multifamily-property-for-sale-1730-bay-rd-palo-alto-ca-94303.jpg,https://images1.loopnet.com/i2/TEYQI1qm-L8wVTMKI8FjsHL2a2Oli65eRvDFgpK8cLg/105/image.jpg,1730 Bay Rd,Courtyard at Bay Road,"Palo Alto, CA 94303","$19,000,000",3.87% Cap Rate,78 Unit Apartment Building,
https://www.loopnet.com/Listing/734-752-Vallejo-St-San-Francisco-CA/38310441/,https://images1.loopnet.com/i2/Zu1D_V9eFkk1LG6fwhRdx7QOhrD1oU2ljEGp8iKf91Q/115/multifamily-property-for-sale-734-752-vallejo-st-san-francisco-ca-94133.jpg,https://images1.loopnet.com/i2/s76Hrz5tslw_wvn7AmJmUcLOU_COY_0TXQ4NWVpvRh0/105/image.jpg,734-752 Vallejo St,,"San Francisco, CA 94133","$3,300,000",6.66% Cap Rate,35 Unit Apartment Building,
https://www.loopnet.com/Listing/420-E-Rose-St-Stockton-CA/38309331/,https://images1.loopnet.com/i2/NMC0i3SitqUfkoRFa32sK8C5bK1I0_8PhV8lYPyt9xE/115/multifamily-property-for-sale-420-e-rose-st-stockton-ca-95202.jpg,https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png,420 E Rose St,,"Stockton, CA 95202","$1,750,000",7.74% Cap Rate,14 Unit Apartment Building,
https://www.loopnet.com/Listing/2477-Virginia-St-Berkeley-CA/38286684/,https://images1.loopnet.com/i2/UuMVACK0BxY5XIdR-cZsRhHVV7CYwX1Hb1D-MjXQIDI/115/multifamily-property-for-sale-2477-virginia-st-berkeley-ca-94709.jpg,https://images1.loopnet.com/i2/bTxZej7ePJEJcJfPeWT3MPVqacEBcgqJl6LT67ScDoo/105/image.jpg,2477 Virginia St,Court Royal,"Berkeley, CA 94709","$8,000,000",4.61% Cap Rate,24 Unit Apartment Building,
https://www.loopnet.com/Listing/16005-Mateo-St-San-Leandro-CA/38285414/,https://images1.loopnet.com/i2/Xf-n5gat6QIaggHsxhMby2xQ8jAfJoyXfsGBKXIgkgI/115/multifamily-property-for-sale-16005-mateo-st-san-leandro-ca-94578.jpg,https://images1.loopnet.com/i2/pgEJkT0kYSpNct_k-fBk-pwTM6cmHYdCPR3LuzrAWDc/105/image.jpg,16005 Mateo St,$200K Reduction & No City Rent Control,"San Leandro, CA 94578","$3,295,000",7.68% Cap Rate,13 Unit Apartment Building,
https://www.loopnet.com/Listing/937-Las-Juntas-St-Martinez-CA/38281929/,https://images1.loopnet.com/i2/MWo33-5tOBNFKUzh4-PTF0P0CedYfpOYB3Intlf01BE/115/multifamily-property-for-sale-937-las-juntas-st-martinez-ca-94553.jpg,https://images1.loopnet.com/i2/T9azKFKU8oHLDXJSg4hqrkVyUVonYb5MibKlaJv5Sds/105/image.jpg,937 Las Juntas St,,"Martinez, CA 94553","$950,000",6.15% Cap Rate,3 Unit Apartment Building,
https://www.loopnet.com/Listing/518-19th-Ave-San-Mateo-CA/38267327/,https://images1.loopnet.com/i2/6LNpIqh7HwH88DvK0eCvV8YN6zIM_AhYyHtTW6msU8Y/115/multifamily-property-for-sale-518-19th-ave-san-mateo-ca-94403.jpg,https://images1.loopnet.com/i2/-bMCrjZutg9ECt5LeVyu5CFKneNjgynLiZXKYugKbEA/105/image.jpg,518 19th Ave,Turnkey 7-Unit Apartment – Downtown San Mateo,"San Mateo, CA 94403","$2,450,000",4.03% Cap Rate,7 Unit Apartment Building,
https://www.loopnet.com/Listing/1915-S-St-Sacramento-CA/38257649/,https://images1.loopnet.com/i2/92JyslWylhHY18ag7jIAbG3kzEDy_2ZVfiEfefPwj64/115/multifamily-property-for-sale-1915-s-st-sacramento-ca-95811.png,https://images1.loopnet.com/i2/DJhiS1I4JHepn7aVC7BsOivkbXxvvUhkY1bE5vc7qoc/105/image.jpg,1915 S St,,"Sacramento, CA 95811","$5,950,000",5.70% Cap Rate,6 Unit Apartment Building,
https://www.loopnet.com/Listing/5841-Del-Campo-Ln-Carmichael-CA/38257012/,https://images1.loopnet.com/i2/uNBbYLSAwiPsJRaw1BMYJz2Uqd5OKoV-0Fwx4sm_GJ4/115/multifamily-property-for-sale-5841-del-campo-ln-carmichael-ca-95608.jpg,https://images1.loopnet.com/i2/kLacOREFO4gKDwOEFZnSyWdLE9gat8dITQItWmnBrKg/105/image.jpg,5841 Del Campo Ln,Four Halfplexes on Del Campo Ln,"Carmichael, CA 95608","$1,999,000",5.37% Cap Rate,4 Unit Apartment Building,
https://www.loopnet.com/Listing/1226-73rd-Ave-Oakland-CA/38256493/,https://images1.loopnet.com/i2/gR6zp_Hy2Pc2kmOj9pKB0VvwXOIPs19JH3hCCyiGXNc/115/multifamily-property-for-sale-1226-73rd-ave-oakland-ca-94621.jpg,https://images1.loopnet.com/i2/6EZQx-JGbKGEYDq4EPUCvUVO5RYdpxuaH5a9wuLRihU/105/image.png,1226 73rd Ave,,"Oakland, CA 94621","$299,000",,4 Unit Apartment Building,"2,400 SF"
https://www.loopnet.com/Listing/1380-48th-Ave-San-Francisco-CA/38255221/,https://images1.loopnet.com/i2/r55MgEOKkMfOTJlBjQXyds77dmcdWHlR1j0a-x0EIE0/115/multifamily-property-for-sale-1380-48th-ave-san-francisco-ca-94122.jpg,https://images1.loopnet.com/i2/mn0WxN8tnpXKtRiuQ7UACPA-mQhvFUkRVWzeXu71Sos/105/image.jpg,1380 48th Ave,,"San Francisco, CA 94122","$2,898,000",6.04% Cap Rate,8 Unit Apartment Building,
