"placard-pseudo href","company-logo src","image-hide src","header-col","subtitle-beta","subtitle-beta href","data-points-2c","data-points-2c 2","data-points-2c 3","subtitle-alpha","subtitle-alpha href"
"https://www.loopnet.com/Listing/2300-2340-Stockton-St-San-Francisco-CA/38157346/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/GtB3tmDL2h91enPL5QcgaCgkkEh4kbOSvEQTgMdUSu4/115/office-property-for-sale-2300-2340-stockton-st-san-francisco-ca-94133.jpg","2300-2340 Stockton St","San Francisco, CA 94133","https://www.loopnet.com/Listing/2300-2340-Stockton-St-San-Francisco-CA/38157346/","$16,400,000","71,982 SF Office Building","Built in 1970","",""
"https://www.loopnet.com/Listing/736-14th-St-San-Francisco-CA/38145422/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/km2_q_MHhLf1XqVq5kk_YUYr8epWs9WZktfZShnGNzg/115/multifamily-property-for-sale-736-14th-st-san-francisco-ca-94114.jpg","736 14th St","San Francisco, CA 94114","https://www.loopnet.com/Listing/736-14th-St-San-Francisco-CA/38145422/","$2,780,000","6.29% Cap Rate","6 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/729-Bush-St-San-Francisco-CA/38121557/","https://images1.loopnet.com/i2/IB6ycoO9okEjKVg9Qzp_S2Yp3j15S-ueo6Mmsj9G5Yc/105/image.jpg","https://images1.loopnet.com/i2/V8kZ6YNuh1oiVSbl2GfuCsTvTV06K3hpH3SRh8W4xR0/115/retail-property-for-sale-729-bush-st-san-francisco-ca-94108.png","729 Bush St","San Francisco, CA 94108","https://www.loopnet.com/Listing/729-Bush-St-San-Francisco-CA/38121557/","$2,795,000","5,500 SF Retail Building","Built in 1911","Iconic Former Nob Hill Theatre","https://www.loopnet.com/Listing/729-Bush-St-San-Francisco-CA/38121557/"
"https://www.loopnet.com/Listing/423-433-S-Van-Ness-Ave-San-Francisco-CA/38118355/","https://images1.loopnet.com/i2/l-eZuD7YxgyQG11V50enssymMRUxY3OX21h53VZTfy4/105/image.jpg","https://images1.loopnet.com/i2/Q06Yi4crXsn1MSyOK2KKakiNA_0nftDsD3QAinhAb4U/115/multifamily-property-for-sale-423-433-s-van-ness-ave-san-francisco-ca-94103.jpg","423-433 S Van Ness Ave","San Francisco, CA 94103","https://www.loopnet.com/Listing/423-433-S-Van-Ness-Ave-San-Francisco-CA/38118355/","$2,695,000","7.92% Cap Rate","6 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/190-8th-St-San-Francisco-CA/38104648/","https://images1.loopnet.com/i2/X8KdwiN--mKqeXeDEwHPXYkgf-u4kMt8qnpMDSrLGrw/105/image.jpg","https://images1.loopnet.com/i2/UNjKwsDnBAk3BRzb0koQN_bup6DwTsKlnI7YYptfHWA/115/retail-property-for-sale-190-8th-st-san-francisco-ca-94103.jpg","190 8th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/190-8th-St-San-Francisco-CA/38104648/","$2,250,000","600 SF Retail Building","Built in 1920","",""
"https://www.loopnet.com/Listing/1964-1966-Union-St-San-Francisco-CA/38086353/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/LOnsJTWRBI8nrjsblP13nZAeqRA8aLDd-fUZ_TFY8cQ/115/multifamily-property-for-sale-1964-1966-union-st-san-francisco-ca-94123.jpg","1964-1966 Union St","San Francisco, CA 94123","https://www.loopnet.com/Listing/1964-1966-Union-St-San-Francisco-CA/38086353/","$2,800,000","4.64% Cap Rate","3 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/2275-California-St-San-Francisco-CA/38076223/","https://images1.loopnet.com/i2/mxgsmfug4nL6xrvlGKh81vCqEraIfSsgQHp9cj_Ferc/105/image.jpg","https://images1.loopnet.com/i2/unyg0XsfsiRxIMZx9pje7px9PV1O_pSIsN3zbmBJkeM/115/multifamily-property-for-sale-2275-california-st-san-francisco-ca-94115.jpg","2275 California St","San Francisco, CA 94115","https://www.loopnet.com/Listing/2275-California-St-San-Francisco-CA/38076223/","$2,995,000","5.02% Cap Rate","3 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/950-Geary-St-San-Francisco-CA/38072234/","https://images1.loopnet.com/i2/8lg2PC4s1aqnO7BTGLJcs4jQ3l6Pd1CUmoWAtSkvMM0/105/image.jpg","https://images1.loopnet.com/i2/OFVdncNNX5QgDH1Kxpkm35YLi30SlA_QVNJPJq4RGj8/115/retail-property-for-sale-950-geary-st-san-francisco-ca-94109.jpg","950 Geary St","San Francisco, CA 94109","https://www.loopnet.com/Listing/950-Geary-St-San-Francisco-CA/38072234/","$650,000","3,900 SF Retail Building","Built in 1946","",""
"https://www.loopnet.com/Listing/870-Innes-Ave-San-Francisco-CA/38061678/","https://images1.loopnet.com/i2/huyLAlL5oThEYDS5WPLSTCt7jdObJ23PVYLVRH2A9w4/105/image.jpg","https://images1.loopnet.com/i2/qBYRi0yGgXZSIDcQ3yVW1xufrRgJiWo3i22oaM_ttjA/115/industrial-property-for-sale-870-innes-ave-san-francisco-ca-94124.jpg","870 Innes Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/870-Innes-Ave-San-Francisco-CA/38061678/","$2,250,000","6,061 SF Industrial Building","Built in 1972","",""
"https://www.loopnet.com/Listing/Cesar-Chaves-San-Francisco-CA/38055396/","https://images1.loopnet.com/i2/hEysaEseetvyaWcUTheQVNXRoUSspn7r0coP6HfRcGw/105/image.jpg","https://images1.loopnet.com/i2/hhiiFK1dXM21-wiVHtjIW0w6ykNw9xdwa3PvIggDqzU/115/land-property-for-sale-cesar-chaves-san-francisco-ca-94110.jpg","Cesar Chaves","San Francisco, CA 94110","https://www.loopnet.com/Listing/Cesar-Chaves-San-Francisco-CA/38055396/","$58,000,000","1 Commercial Lot","1.82 AC Lot","Mission District Large Land development SB79","https://www.loopnet.com/Listing/Cesar-Chaves-San-Francisco-CA/38055396/"
"https://www.loopnet.com/Listing/583-585-Eddy-St-San-Francisco-CA/38029393/","https://images1.loopnet.com/i2/HiCrnyNbVZ9QtRh3OkUI9DPpXUPU5HnxRximQHDQP-o/105/image.jpg","https://images1.loopnet.com/i2/PZA5RPwZx7-9DatZ1sYVCdVL0-sHHTrQPhO7a3mS6PM/115/hospitality-property-for-sale-583-585-eddy-st-san-francisco-ca-94109.jpg","583-585 Eddy St","San Francisco, CA 94109","https://www.loopnet.com/Listing/583-585-Eddy-St-San-Francisco-CA/38029393/","$9,000,000","12.79% Cap Rate","68 Room Hotel","Motel 6 San Francisco, CA - Civic Center","https://www.loopnet.com/Listing/583-585-Eddy-St-San-Francisco-CA/38029393/"
"https://www.loopnet.com/Listing/2761-2765-16th-St-San-Francisco-CA/38021733/","https://images1.loopnet.com/i2/ujcHlkMJN-iWL5DNSy12F_RyJ9C8R4ahTwFK3mdZMZM/105/image.png","https://images1.loopnet.com/i2/ZMMCBB4HU5JmJ7CzFJr-BZkJRc2f-4Mz7QWDfQzIQ4g/115/retail-property-for-sale-2761-2765-16th-st-san-francisco-ca-94103.jpg","2761-2765 16th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/2761-2765-16th-St-San-Francisco-CA/38021733/","$10,900,000","17,170 SF Retail Building","Built in 1929","DAVITA ANCHORED VALUE-ADD OPPORTUNITY SF BAY","https://www.loopnet.com/Listing/2761-2765-16th-St-San-Francisco-CA/38021733/"
"https://www.loopnet.com/Listing/1190-Shafter-Ave-San-Francisco-CA/38013302/","https://images1.loopnet.com/i2/6XCagWX9ojv-5JXAf086CR9nk45KOZKjR6FKTDyvyho/105/image.jpg","https://images1.loopnet.com/i2/Ybi98uETKoNEp5iuc63bJLU_1fWjIb2VBNmzuRxLMzU/115/industrial-property-for-sale-1190-shafter-ave-san-francisco-ca-94124.jpg","1190 Shafter Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1190-Shafter-Ave-San-Francisco-CA/38013302/","$998,000","1 Unit Available","2,775 SF Unit","",""
"https://www.loopnet.com/Listing/815-Van-Ness-Ave-San-Francisco-CA/37975267/","https://images1.loopnet.com/i2/KusPisvc_OVaY0NA5w4ICNRNDWlg5A5Igc5ulHzYZzc/105/image.jpg","https://images1.loopnet.com/i2/yalyauHEWy2khS9wxT7e0-dWYBARTo7Dvs_0IThh4Uc/115/retail-property-for-sale-815-van-ness-ave-san-francisco-ca-94109.jpg","815 Van Ness Ave","San Francisco, CA 94109","https://www.loopnet.com/Listing/815-Van-Ness-Ave-San-Francisco-CA/37975267/","$2,690,000","5.15% Cap Rate","3,401 SF Retail Building","Burger King - San Francisco, CA","https://www.loopnet.com/Listing/815-Van-Ness-Ave-San-Francisco-CA/37975267/"
"https://www.loopnet.com/Listing/540-9th-St-San-Francisco-CA/37961158/","https://images1.loopnet.com/i2/UH-R_rbKCpA0EV9Qv-JLvM0dv5IWyUzf-dK0C4wV1BE/105/image.jpg","https://images1.loopnet.com/i2/0JxhtTFpake7f5lGdr2OwUqqF4PvC8G3McWlFKneYX4/115/flex-property-for-sale-540-9th-st-san-francisco-ca-94103.jpg","540 9th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/540-9th-St-San-Francisco-CA/37961158/","$16,000,000","52,000 SF Flex Building","Built in 1945","",""
"https://www.loopnet.com/Listing/1600-1630-Geary-Blvd-San-Francisco-CA/37957725/","https://images1.loopnet.com/i2/X8KdwiN--mKqeXeDEwHPXYkgf-u4kMt8qnpMDSrLGrw/105/image.jpg","https://images1.loopnet.com/i2/B9v0G1oNJBTVgrg0m86wMFyMKTxXXgj5OkYgsLrcgw4/115/office-property-for-sale-1600-1630-geary-blvd-san-francisco-ca-94115.jpg","1600-1630 Geary Blvd","San Francisco, CA 94115","https://www.loopnet.com/Listing/1600-1630-Geary-Blvd-San-Francisco-CA/37957725/","$3,450,000","5,735 SF Office Building","Built in 1967","",""
"https://www.loopnet.com/Listing/2186-Geary-Blvd-San-Francisco-CA/37950338/","https://images1.loopnet.com/i2/X8KdwiN--mKqeXeDEwHPXYkgf-u4kMt8qnpMDSrLGrw/105/image.jpg","https://images1.loopnet.com/i2/1H9SFsFVhjl5YQ8KfVVaj78Z0tQgIVYHA-nd3QHuY5o/115/medical-property-for-sale-2186-geary-blvd-san-francisco-ca-94115.jpg","2186 Geary Blvd","San Francisco, CA 94115","https://www.loopnet.com/Listing/2186-Geary-Blvd-San-Francisco-CA/37950338/","$699,000","1 Unit Available","755 SF Unit","",""
"https://www.loopnet.com/Listing/4655-4657-Mission-St-San-Francisco-CA/37902700/","https://images1.loopnet.com/i2/X8KdwiN--mKqeXeDEwHPXYkgf-u4kMt8qnpMDSrLGrw/105/image.jpg","https://images1.loopnet.com/i2/3Ao3Oiwb70m_VSE-kDsEfRroK7rHaLYhR56MgIaWp0Q/115/office-property-for-sale-4655-4657-mission-st-san-francisco-ca-94112.png","4655-4657 Mission St","San Francisco, CA 94112","https://www.loopnet.com/Listing/4655-4657-Mission-St-San-Francisco-CA/37902700/","$1,190,000","2,900 SF Office Building","Built in 1923","",""
"https://www.loopnet.com/Listing/4609-4611-Geary-Blvd-San-Francisco-CA/37812678/","https://images1.loopnet.com/i2/Q7XFKRuri6eNMgpw7Tbxx5WmMBxRyH3aZYIVCcRbFMk/105/image.jpg","https://images1.loopnet.com/i2/ICE_qJb1LsH6h4knMeEwQ8xGKuUs-FJxw3HIi1KEQ0s/115/retail-property-for-sale-4609-4611-geary-blvd-san-francisco-ca-94118.jpg","4609-4611 Geary Blvd","San Francisco, CA 94118","https://www.loopnet.com/Listing/4609-4611-Geary-Blvd-San-Francisco-CA/37812678/","$1,800,000","2,500 SF Retail Building","Built in 1924","Korean BBQ Restaurant","https://www.loopnet.com/Listing/4609-4611-Geary-Blvd-San-Francisco-CA/37812678/"
"https://www.loopnet.com/Listing/882-886-Geary-St-San-Francisco-CA/37807426/","https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png","https://images1.loopnet.com/i2/COdnvH_sgK66XRn0QOOfMoNT0vY4NOWdmp8EyaTk2S8/115/office-property-for-sale-882-886-geary-st-san-francisco-ca-94109.jpg","882-886 Geary St","San Francisco, CA 94109","https://www.loopnet.com/Listing/882-886-Geary-St-San-Francisco-CA/37807426/","$2,900,000","9,700 SF Office Building","Built in 1916","",""
"https://www.loopnet.com/Listing/1580-Wallace-Ave-San-Francisco-CA/37807091/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/VQtkmmhCQAcjr-NsxpvQTAPkIuB56fz0mtwXFlNx-uA/115/industrial-property-for-sale-1580-wallace-ave-san-francisco-ca-94124.jpg","1580 Wallace Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1580-Wallace-Ave-San-Francisco-CA/37807091/","$1,850,000","4,176 SF Industrial Building","Built in 1975","",""
"https://www.loopnet.com/Listing/201-213-King-St-San-Francisco-CA/37788820/","https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg","https://images1.loopnet.com/i2/Pm3P7XVV31Xr5JXGBFP4VejT48dm23GVYfDkXzy2N6U/115/retail-property-for-sale-201-213-king-st-san-francisco-ca-94107.jpg","201-213 King St","San Francisco, CA 94107","https://www.loopnet.com/Listing/201-213-King-St-San-Francisco-CA/37788820/","$925,000","1 Unit Available","618 SF Unit","The Glassworks","https://www.loopnet.com/Listing/201-213-King-St-San-Francisco-CA/37788820/"
"https://www.loopnet.com/Listing/65-Elmira-St-San-Francisco-CA/37773807/","https://images1.loopnet.com/i2/wvSjQnMvRgwa6cSof5L8GuAjfR1ZYmgdXv9Qi99Fwpk/105/image.png","https://images1.loopnet.com/i2/YwstX0ji0zVLpeP96JmgFcL5V9DoR14uI6N98dn9bL4/115/industrial-property-for-sale-65-elmira-st-san-francisco-ca-94124.jpg","65 Elmira St","San Francisco, CA 94124","https://www.loopnet.com/Listing/65-Elmira-St-San-Francisco-CA/37773807/","$4,246,000","14,186 SF Industrial Building","Built in 1948","",""
"https://www.loopnet.com/Listing/5873-Mission-St-San-Francisco-CA/37725743/","https://images1.loopnet.com/i2/kRWA1RlC6K6i5jdUANbYp_oVKwUeo94aVnvWLm9gTrA/105/image.png","https://images1.loopnet.com/i2/PoySo1Uezf5GOGiq1GR6wxaomTPdu1U2hK6EPIMLOnA/115/office-retail-property-for-sale-5873-mission-st-san-francisco-ca-94112.jpg","5873 Mission St","San Francisco, CA 94112","https://www.loopnet.com/Listing/5873-Mission-St-San-Francisco-CA/37725743/","$500,000","1 Unit Available","817 SF Unit","",""
"https://www.loopnet.com/Listing/312-Utah-St-San-Francisco-CA/37691299/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/SP6V_I_njFiPrBYJoRa9SdL6ZcfnGJX5Pe790lj_6wE/115/land-property-for-sale-312-utah-st-san-francisco-ca-94103.jpg","312 Utah St","San Francisco, CA 94103","https://www.loopnet.com/Listing/312-Utah-St-San-Francisco-CA/37691299/","$1,500,000","1 Residential Income Lot","2,305 AC Lot","",""
"https://www.loopnet.com/Listing/265-Shipley-St-San-Francisco-CA/37684969/","https://images1.loopnet.com/i2/A-NQzJSzHUeNhgoWXO7tKVHKEPiwbaYi2uHPReU7GPI/105/image.jpg","https://images1.loopnet.com/i2/fAc_0ylWsxHi15_WFHu3L7GYJB6fQ-wX9e-W-nK7alo/115/land-property-for-sale-265-shipley-st-san-francisco-ca-94107.jpg","265 Shipley St","San Francisco, CA 94107","https://www.loopnet.com/Listing/265-Shipley-St-San-Francisco-CA/37684969/","$1,249,000","1 Residential Income Lot","0.09 AC Lot","",""
"https://www.loopnet.com/Listing/1111-Pennsylvania-Ave-San-Francisco-CA/37676023/","https://images1.loopnet.com/i2/-iyvt1Ug3rTd7UENZmzoqYFSM9_deId0nS_w4hzV-Vg/105/image.jpg","https://images1.loopnet.com/i2/GTEjyjMvzAVEaY353zTnO0XdfN_gcEIJQpIN_SIgGjg/115/land-property-for-sale-1111-pennsylvania-ave-san-francisco-ca-94107.jpg","1111 Pennsylvania Ave","San Francisco, CA 94107","https://www.loopnet.com/Listing/1111-Pennsylvania-Ave-San-Francisco-CA/37676023/","$7,500,000","1 Commercial Lot","0.88 AC Lot","Dog Patch with Freeway Visibility","https://www.loopnet.com/Listing/1111-Pennsylvania-Ave-San-Francisco-CA/37676023/"
"https://www.loopnet.com/Listing/2663-2665-Mission-St-San-Francisco-CA/37650980/","https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg","https://images1.loopnet.com/i2/Kh-QknZch5qXcgTLkjhRwU-7TkoQzynkT9hepug9SMo/115/retail-property-for-sale-2663-2665-mission-st-san-francisco-ca-94110.jpg","2663-2665 Mission St","San Francisco, CA 94110","https://www.loopnet.com/Listing/2663-2665-Mission-St-San-Francisco-CA/37650980/","$3,900,000","8.24% Cap Rate","9,390 SF Retail Building","2663-2671 Mission St","https://www.loopnet.com/Listing/2663-2665-Mission-St-San-Francisco-CA/37650980/"
"https://www.loopnet.com/Listing/335-S-Van-Ness-Ave-San-Francisco-CA/37600845/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/ljZvF1E_279e0yxUIV1JkNRoqiOHHAQ3bWMAE4xXoKk/115/flex-property-for-sale-335-s-van-ness-ave-san-francisco-ca-94103.jpg","335 S Van Ness Ave","San Francisco, CA 94103","https://www.loopnet.com/Listing/335-S-Van-Ness-Ave-San-Francisco-CA/37600845/","$2,100,000","5,800 SF Flex Building","Built in 1927","",""
"https://www.loopnet.com/Listing/2250-Union-St-San-Francisco-CA/37593558/","https://images1.loopnet.com/i2/hJqLKpQvAk6luNHZN9WGUj54WxiG614N-yJEUh8b8PI/105/image.jpg","https://images1.loopnet.com/i2/-3NZY-VqLiQbrp_dyt6UXgOhMd-JE8cV3GuD0S1dP9Y/115/retail-property-for-sale-2250-union-st-san-francisco-ca-94123.png","2250 Union St","San Francisco, CA 94123","https://www.loopnet.com/Listing/2250-Union-St-San-Francisco-CA/37593558/","$4,250,000","7,800 SF Retail Building","Built in 1906","",""
"https://www.loopnet.com/Listing/669-Ellis-St-San-Francisco-CA/37523155/","","https://images1.loopnet.com/i2/KROVY9JXnp7wXWiEf7lzfxFMvy4-BfBs4y2s4zxCz9o/115/multifamily-property-for-sale-669-ellis-st-san-francisco-ca-94109.jpg","669 Ellis St","San Francisco, CA 94109","https://www.loopnet.com/Listing/669-Ellis-St-San-Francisco-CA/37523155/","$2,100,000","14 Unit Apartment Building","7,654 SF","",""
"https://www.loopnet.com/Listing/4089-4099-19th-Ave-San-Francisco-CA/37514101/","https://images1.loopnet.com/i2/nxSbfiBEBlzvfdNJrqwsbdJuvZofg3GWhKnCJNGrowE/105/image.jpg","https://images1.loopnet.com/i2/DTePjYPLKtKPcBTcc6rc0IEw6yvWrY8lbbgTKFxtI3w/115/retail-property-for-sale-4089-4099-19th-ave-san-francisco-ca-94132.jpg","4089-4099 19th Ave","San Francisco, CA 94132","https://www.loopnet.com/Listing/4089-4099-19th-Ave-San-Francisco-CA/37514101/","$1,595,000","6.50% Cap Rate","4,832 SF Retail Building","",""
"https://www.loopnet.com/Listing/1627-1631-Clay-St-San-Francisco-CA/37453968/","https://images1.loopnet.com/i2/-bMCrjZutg9ECt5LeVyu5CFKneNjgynLiZXKYugKbEA/105/image.jpg","https://images1.loopnet.com/i2/iDWmPmdNs1rFo4oK_2uY_0js6Dz3Dkc5syw5bKeqG2s/115/multifamily-property-for-sale-1627-1631-clay-st-san-francisco-ca-94109.jpg","1627-1631 Clay St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1627-1631-Clay-St-San-Francisco-CA/37453968/","$2,495,000","6.19% Cap Rate","16 Unit Apartment Building","Prime 16-Unit Nob Hill Multifamily – 6.1% Cap","https://www.loopnet.com/Listing/1627-1631-Clay-St-San-Francisco-CA/37453968/"
"https://www.loopnet.com/Listing/3450-3rd-St-San-Francisco-CA/37447281/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/BZCdYaeyQWXgfDRjYK3wDgB-JUhaTavepPT8zocaLVU/115/industrial-property-for-sale-3450-3rd-st-san-francisco-ca-94124.jpg","3450 3rd St","San Francisco, CA 94124","https://www.loopnet.com/Listing/3450-3rd-St-San-Francisco-CA/37447281/","$1,500,000","1 Unit Available","3,150 SF Unit","Bldg 3","https://www.loopnet.com/Listing/3450-3rd-St-San-Francisco-CA/37447281/"
"https://www.loopnet.com/Listing/1189-Tennessee-St-San-Francisco-CA/37411755/","https://images1.loopnet.com/i2/jnpzyGwdiz7GxTBX0HNFDWAh2aFQBMMapD4KrbYOqyc/105/image.png","https://images1.loopnet.com/i2/6IZangY7Nqgmk5Rr1ys52mwYM83g0B-Rgbrxn2fN-Us/115/office-property-for-sale-1189-tennessee-st-san-francisco-ca-94107.jpg","1189 Tennessee St","San Francisco, CA 94107","https://www.loopnet.com/Listing/1189-Tennessee-St-San-Francisco-CA/37411755/","$750,000","1 Unit Available","948 SF Unit","",""
"https://www.loopnet.com/Listing/12-Mint-Plz-San-Francisco-CA/37386557/","https://images1.loopnet.com/i2/CLo2wJiuIY5mi7bjmyn40Mp6KtqyMK3glGC9ZjkTl38/105/image.jpg","https://images1.loopnet.com/i2/v7hDaJRmO8zNGyXqxq6BQ5nn4fRU3f8ov7RkOEaO2cg/115/office-property-for-sale-12-mint-plz-san-francisco-ca-94103.jpg","12 Mint Plz","San Francisco, CA 94103","https://www.loopnet.com/Listing/12-Mint-Plz-San-Francisco-CA/37386557/","$3,500,000","5,500 SF Office Building","Built in 1919","",""
"https://www.loopnet.com/Listing/2513-Irving-st-San-Francisco-CA/37373129/","https://images1.loopnet.com/i2/-Veb2r12WSUv2uqA5jn6WcSCYpGJuThJHq0Ay0SlSXQ/105/image.jpg","https://images1.loopnet.com/i2/6kc-LG7XA8-6qVgR_DWZqW7lpexTWbikTmFnFEaUFWw/115/land-property-for-sale-2513-irving-st-san-francisco-ca-94122.jpg","2513 Irving st","San Francisco, CA 94122","https://www.loopnet.com/Listing/2513-Irving-st-San-Francisco-CA/37373129/","$2,495,000","1 Commercial Lot","0.17 AC Lot","",""
"https://www.loopnet.com/Listing/421-Tehama-St-San-Francisco-CA/37252636/","https://images1.loopnet.com/i2/UH-R_rbKCpA0EV9Qv-JLvM0dv5IWyUzf-dK0C4wV1BE/105/image.jpg","https://images1.loopnet.com/i2/fgTfKppQMMkIJ6OUTb0mJLtS5kq_2xIUZzmCJFIfD9k/115/office-property-for-sale-421-tehama-st-san-francisco-ca-94103.jpg","421 Tehama St","San Francisco, CA 94103","https://www.loopnet.com/Listing/421-Tehama-St-San-Francisco-CA/37252636/","$5,950,000","5,279 SF Office Building","Built in 1923","",""
"https://www.loopnet.com/Listing/3450-3rd-St-San-Francisco-CA/37243567/","https://images1.loopnet.com/i2/5zkguhyDHpKgcfLJOO3WRQ4HrhW3PdLsGRzuQknvBoE/105/image.jpg","https://images1.loopnet.com/i2/58ILHbofzzOJ-DL2BAU-DD3fxb2MOXXIY3dDUg6HEjk/115/industrial-property-for-sale-3450-3rd-st-san-francisco-ca-94124.jpg","3450 3rd St","San Francisco, CA 94124","https://www.loopnet.com/Listing/3450-3rd-St-San-Francisco-CA/37243567/","$1,350,000","1 Unit Available","3,600 SF Unit","Bldg 3","https://www.loopnet.com/Listing/3450-3rd-St-San-Francisco-CA/37243567/"
"https://www.loopnet.com/Listing/1715-Polk-St-San-Francisco-CA/37240666/","https://images1.loopnet.com/i2/sMmjtVkLviEI-Ydwh6HRjkJZM7Fk6_u92oMfbyvH6ek/105/image.jpg","https://images1.loopnet.com/i2/KAYRlRTsI4JUIxhh4hF9oM5areIGBGHVdPJAv-jM-7M/115/office-property-for-sale-1715-polk-st-san-francisco-ca-94109.jpg","1715 Polk St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1715-Polk-St-San-Francisco-CA/37240666/","$1,200,000","1 Unit Available","1,684 SF Unit","",""
"https://www.loopnet.com/Listing/678-Broadway-San-Francisco-CA/37186815/","https://images1.loopnet.com/i2/nZkFPk8EDbElMcf-GxQSKijtGrCf648H8gYcMbjpS40/105/image.jpg","https://images1.loopnet.com/i2/2VQLKwE-O8t0UJ6Quyi2qPIf5Cu8dd01V48XSsPU9KI/115/retail-property-for-sale-678-broadway-san-francisco-ca-94133.jpg","678 Broadway","San Francisco, CA 94133","https://www.loopnet.com/Listing/678-Broadway-San-Francisco-CA/37186815/","$3,500,000","3.97% Cap Rate","5,698 SF Retail Building","",""
"https://www.loopnet.com/Listing/1515-Sloat-Blvd-San-Francisco-CA/37170407/","https://images1.loopnet.com/i2/KusPisvc_OVaY0NA5w4ICNRNDWlg5A5Igc5ulHzYZzc/105/image.jpg","https://images1.loopnet.com/i2/JNjJJuF5iQOJiK-ckQNGMQvvXbbCoE3Kd6jxHFRLbUw/115/retail-property-for-sale-1515-sloat-blvd-san-francisco-ca-94132.jpg","1515 Sloat Blvd","San Francisco, CA 94132","https://www.loopnet.com/Listing/1515-Sloat-Blvd-San-Francisco-CA/37170407/","$34,455,000","6.00% Cap Rate","49,188 SF Retail Building","Lucky","https://www.loopnet.com/Listing/1515-Sloat-Blvd-San-Francisco-CA/37170407/"
"https://www.loopnet.com/Listing/677-Ellis-St-San-Francisco-CA/37135900/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/urpsYFS-BHExZqMXn4rIY7Uz-S4YvHzjkPHi6EXg9jE/115/multifamily-property-for-sale-677-ellis-st-san-francisco-ca-94109.jpg","677 Ellis St","San Francisco, CA 94109","https://www.loopnet.com/Listing/677-Ellis-St-San-Francisco-CA/37135900/","$2,750,000","6.23% Cap Rate","14 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/900-930-Stockton-St-San-Francisco-CA/37131909/","https://images1.loopnet.com/i2/ujcHlkMJN-iWL5DNSy12F_RyJ9C8R4ahTwFK3mdZMZM/105/image.png","https://images1.loopnet.com/i2/VOVJrwNygTLSV4lwrjo4LpQZSwpF04YyHn8hwmpABcE/115/office-property-for-sale-900-930-stockton-st-san-francisco-ca-94108.jpg","900-930 Stockton St","San Francisco, CA 94108","https://www.loopnet.com/Listing/900-930-Stockton-St-San-Francisco-CA/37131909/","$10,525,000","6.50% Cap Rate","37,276 SF Office Building","",""
"https://www.loopnet.com/Listing/4480-4482-Mission-St-San-Francisco-CA/37068106/","https://images1.loopnet.com/i2/OU3xO1gjYQp_cBpv32ioaHdTrwD-w8ge7-rxphD89DE/105/image.jpg","https://images1.loopnet.com/i2/Vch255XVAtvfOue-e-eEBog8RadLail0PWNiIutXWQU/115/retail-property-for-sale-4480-4482-mission-st-san-francisco-ca-94112.jpg","4480-4482 Mission St","San Francisco, CA 94112","https://www.loopnet.com/Listing/4480-4482-Mission-St-San-Francisco-CA/37068106/","$950,000","3,411 SF Retail Building","Built in 1910","",""
